tool,sample,signature,browserExposure,localExposure,absoluteDifference
sigprofilerassignment,SP50485,SBS20,0,0,0
sigprofilerassignment,SP50485,SBS21,0,0,0
sigprofilerassignment,SP50485,SBS22,0,0,0
sigprofilerassignment,SP50485,SBS23,0,0,0
sigprofilerassignment,SP50485,SBS24,0,0,0
sigprofilerassignment,SP50485,SBS25,0,0,0
sigprofilerassignment,SP50485,SBS26,0,0,0
sigprofilerassignment,SP50485,SBS27,0,0,0
sigprofilerassignment,SP50485,SBS28,0,0,0
sigprofilerassignment,SP50485,SBS29,0,0,0
sigprofilerassignment,SP50485,SBS3,0,0,0
sigprofilerassignment,SP50485,SBS30,0,0,0
sigprofilerassignment,SP50485,SBS31,0,0,0
sigprofilerassignment,SP50485,SBS32,0,0,0
sigprofilerassignment,SP50485,SBS33,0,0,0
sigprofilerassignment,SP50485,SBS34,0,0,0
sigprofilerassignment,SP50485,SBS35,0,0,0
sigprofilerassignment,SP50485,SBS36,0,0,0
sigprofilerassignment,SP50485,SBS37,0,0,0
sigprofilerassignment,SP50485,SBS38,0,0,0
sigprofilerassignment,SP50485,SBS39,0,0,0
sigprofilerassignment,SP50485,SBS4,0,0,0
sigprofilerassignment,SP50485,SBS40,0.3776916451335056,0.3776916451335056,0
sigprofilerassignment,SP50485,SBS41,0,0,0
sigprofilerassignment,SP50485,SBS42,0,0,0
sigprofilerassignment,SP50485,SBS43,0,0,0
sigprofilerassignment,SP50485,SBS44,0,0,0
sigprofilerassignment,SP50485,SBS45,0,0,0
sigprofilerassignment,SP50485,SBS46,0,0,0
sigprofilerassignment,SP50485,SBS47,0,0,0
sigprofilerassignment,SP50485,SBS48,0,0,0
sigprofilerassignment,SP50485,SBS49,0,0,0
sigprofilerassignment,SP50485,SBS5,0.39104220499569337,0.39104220499569337,0
sigprofilerassignment,SP50485,SBS50,0,0,0
sigprofilerassignment,SP50485,SBS51,0,0,0
sigprofilerassignment,SP50485,SBS52,0,0,0
sigprofilerassignment,SP50485,SBS53,0,0,0
sigprofilerassignment,SP50485,SBS54,0,0,0
sigprofilerassignment,SP50485,SBS55,0,0,0
sigprofilerassignment,SP50485,SBS56,0,0,0
sigprofilerassignment,SP50485,SBS57,0,0,0
sigprofilerassignment,SP50485,SBS58,0,0,0
sigprofilerassignment,SP50485,SBS59,0,0,0
sigprofilerassignment,SP50485,SBS6,0,0,0
sigprofilerassignment,SP50485,SBS60,0,0,0
sigprofilerassignment,SP50485,SBS7a,0.05254091300602928,0.05254091300602928,0
sigprofilerassignment,SP50485,SBS7b,0,0,0
sigprofilerassignment,SP50485,SBS7c,0,0,0
sigprofilerassignment,SP50485,SBS7d,0,0,0
sigprofilerassignment,SP50485,SBS8,0,0,0
sigprofilerassignment,SP50485,SBS84,0,0,0
sigprofilerassignment,SP50485,SBS85,0,0,0
sigprofilerassignment,SP50485,SBS9,0,0,0
sigprofilerassignment,SP50518,SBS1,0.11983536488839638,0.11983536488839638,0
sigprofilerassignment,SP50518,SBS10a,0,0,0
sigprofilerassignment,SP50518,SBS10b,0,0,0
sigprofilerassignment,SP50518,SBS11,0,0,0
sigprofilerassignment,SP50518,SBS12,0,0,0
sigprofilerassignment,SP50518,SBS13,0.02517017571632104,0.02517017571632104,0
sigprofilerassignment,SP50518,SBS14,0,0,0
sigprofilerassignment,SP50518,SBS15,0,0,0
sigprofilerassignment,SP50518,SBS16,0,0,0
sigprofilerassignment,SP50518,SBS17a,0,0,0
sigprofilerassignment,SP50518,SBS17b,0,0,0
sigprofilerassignment,SP50518,SBS18,0,0,0
sigprofilerassignment,SP50518,SBS19,0,0,0
sigprofilerassignment,SP50518,SBS2,0.037834415070444834,0.037834415070444834,0
sigprofilerassignment,SP50518,SBS20,0,0,0
sigprofilerassignment,SP50518,SBS21,0,0,0
sigprofilerassignment,SP50518,SBS22,0,0,0
sigprofilerassignment,SP50518,SBS23,0,0,0
sigprofilerassignment,SP50518,SBS24,0,0,0
sigprofilerassignment,SP50518,SBS25,0,0,0
sigprofilerassignment,SP50518,SBS26,0,0,0
sigprofilerassignment,SP50518,SBS27,0,0,0
sigprofilerassignment,SP50518,SBS28,0,0,0
sigprofilerassignment,SP50518,SBS29,0,0,0
sigprofilerassignment,SP50518,SBS3,0,0,0
sigprofilerassignment,SP50518,SBS30,0,0,0
sigprofilerassignment,SP50518,SBS31,0,0,0
sigprofilerassignment,SP50518,SBS32,0,0,0
sigprofilerassignment,SP50518,SBS33,0,0,0
sigprofilerassignment,SP50518,SBS34,0,0,0
sigprofilerassignment,SP50518,SBS35,0,0,0
sigprofilerassignment,SP50518,SBS36,0,0,0
sigprofilerassignment,SP50518,SBS37,0,0,0
sigprofilerassignment,SP50518,SBS38,0,0,0
sigprofilerassignment,SP50518,SBS39,0,0,0
sigprofilerassignment,SP50518,SBS4,0,0,0
sigprofilerassignment,SP50518,SBS40,0.6067753680544562,0.6067753680544562,0
sigprofilerassignment,SP50518,SBS41,0,0,0
sigprofilerassignment,SP50518,SBS42,0,0,0
sigprofilerassignment,SP50518,SBS43,0,0,0
sigprofilerassignment,SP50518,SBS44,0,0,0
sigprofilerassignment,SP50518,SBS45,0,0,0
sigprofilerassignment,SP50518,SBS46,0,0,0
sigprofilerassignment,SP50518,SBS47,0,0,0
sigprofilerassignment,SP50518,SBS48,0,0,0
sigprofilerassignment,SP50518,SBS49,0,0,0
sigprofilerassignment,SP50518,SBS5,0.21038467627038152,0.21038467627038152,0
sigprofilerassignment,SP50518,SBS50,0,0,0
sigprofilerassignment,SP50518,SBS51,0,0,0
sigprofilerassignment,SP50518,SBS52,0,0,0
sigprofilerassignment,SP50518,SBS53,0,0,0
sigprofilerassignment,SP50518,SBS54,0,0,0
sigprofilerassignment,SP50518,SBS55,0,0,0
sigprofilerassignment,SP50518,SBS56,0,0,0
sigprofilerassignment,SP50518,SBS57,0,0,0
sigprofilerassignment,SP50518,SBS58,0,0,0
sigprofilerassignment,SP50518,SBS59,0,0,0
sigprofilerassignment,SP50518,SBS6,0,0,0
sigprofilerassignment,SP50518,SBS60,0,0,0
sigprofilerassignment,SP50518,SBS7a,0,0,0
sigprofilerassignment,SP50518,SBS7b,0,0,0
sigprofilerassignment,SP50518,SBS7c,0,0,0
sigprofilerassignment,SP50518,SBS7d,0,0,0
sigprofilerassignment,SP50518,SBS8,0,0,0
sigprofilerassignment,SP50518,SBS84,0,0,0
sigprofilerassignment,SP50518,SBS85,0,0,0
sigprofilerassignment,SP50518,SBS9,0,0,0
sigprofilerassignment,SP50592,SBS1,0.15850769838136597,0.15850769838136597,0
sigprofilerassignment,SP50592,SBS10a,0,0,0
sigprofilerassignment,SP50592,SBS10b,0,0,0
sigprofilerassignment,SP50592,SBS11,0,0,0
sigprofilerassignment,SP50592,SBS12,0,0,0
sigprofilerassignment,SP50592,SBS13,0,0,0
sigprofilerassignment,SP50592,SBS14,0,0,0
sigprofilerassignment,SP50592,SBS15,0,0,0
sigprofilerassignment,SP50592,SBS16,0,0,0
sigprofilerassignment,SP50592,SBS17a,0,0,0
sigprofilerassignment,SP50592,SBS17b,0,0,0
sigprofilerassignment,SP50592,SBS18,0,0,0
sigprofilerassignment,SP50592,SBS19,0,0,0
sigprofilerassignment,SP50592,SBS2,0.055467824713778126,0.055467824713778126,0
sigprofilerassignment,SP50592,SBS20,0,0,0
sigprofilerassignment,SP50592,SBS21,0,0,0
sigprofilerassignment,SP50592,SBS22,0,0,0
sigprofilerassignment,SP50592,SBS23,0,0,0
sigprofilerassignment,SP50592,SBS24,0,0,0
sigprofilerassignment,SP50592,SBS25,0,0,0
sigprofilerassignment,SP50592,SBS26,0,0,0
sigprofilerassignment,SP50592,SBS27,0,0,0
sigprofilerassignment,SP50592,SBS28,0,0,0
sigprofilerassignment,SP50592,SBS29,0,0,0
sigprofilerassignment,SP50592,SBS3,0,0,0
sigprofilerassignment,SP50592,SBS30,0,0,0
sigprofilerassignment,SP50592,SBS31,0,0,0
sigprofilerassignment,SP50592,SBS32,0,0,0
sigprofilerassignment,SP50592,SBS33,0,0,0
sigprofilerassignment,SP50592,SBS34,0,0,0
sigprofilerassignment,SP50592,SBS35,0,0,0
sigprofilerassignment,SP50592,SBS36,0.10007895775759969,0.10007895775759969,0
sigprofilerassignment,SP50592,SBS37,0,0,0
sigprofilerassignment,SP50592,SBS38,0,0,0
sigprofilerassignment,SP50592,SBS39,0,0,0
sigprofilerassignment,SP50592,SBS4,0,0,0
sigprofilerassignment,SP50592,SBS40,0,0,0
sigprofilerassignment,SP50592,SBS41,0,0,0
sigprofilerassignment,SP50592,SBS42,0,0,0
sigprofilerassignment,SP50592,SBS43,0,0,0
sigprofilerassignment,SP50592,SBS44,0,0,0
sigprofilerassignment,SP50592,SBS45,0,0,0
sigprofilerassignment,SP50592,SBS46,0,0,0
sigprofilerassignment,SP50592,SBS47,0,0,0
sigprofilerassignment,SP50592,SBS48,0,0,0
sigprofilerassignment,SP50592,SBS49,0,0,0
sigprofilerassignment,SP50592,SBS5,0.6859455191472562,0.6859455191472562,0
sigprofilerassignment,SP50592,SBS50,0,0,0
sigprofilerassignment,SP50592,SBS51,0,0,0
sigprofilerassignment,SP50592,SBS52,0,0,0
sigprofilerassignment,SP50592,SBS53,0,0,0
sigprofilerassignment,SP50592,SBS54,0,0,0
sigprofilerassignment,SP50592,SBS55,0,0,0
sigprofilerassignment,SP50592,SBS56,0,0,0
sigprofilerassignment,SP50592,SBS57,0,0,0
sigprofilerassignment,SP50592,SBS58,0,0,0
sigprofilerassignment,SP50592,SBS59,0,0,0
sigprofilerassignment,SP50592,SBS6,0,0,0
sigprofilerassignment,SP50592,SBS60,0,0,0
sigprofilerassignment,SP50592,SBS7a,0,0,0
sigprofilerassignment,SP50592,SBS7b,0,0,0
sigprofilerassignment,SP50592,SBS7c,0,0,0
sigprofilerassignment,SP50592,SBS7d,0,0,0
sigprofilerassignment,SP50592,SBS8,0,0,0
sigprofilerassignment,SP50592,SBS84,0,0,0
sigprofilerassignment,SP50592,SBS85,0,0,0
sigprofilerassignment,SP50592,SBS9,0,0,0
sigprofilerassignment,SP50611,SBS1,0.0062729383566774025,0.0062729383566774025,0
sigprofilerassignment,SP50611,SBS10a,0,0,0
sigprofilerassignment,SP50611,SBS10b,0,0,0
sigprofilerassignment,SP50611,SBS11,0,0,0
sigprofilerassignment,SP50611,SBS12,0,0,0
sigprofilerassignment,SP50611,SBS13,0,0,0
sigprofilerassignment,SP50611,SBS14,0,0,0
sigprofilerassignment,SP50611,SBS15,0,0,0
sigprofilerassignment,SP50611,SBS16,0,0,0
sigprofilerassignment,SP50611,SBS17a,0,0,0
sigprofilerassignment,SP50611,SBS17b,0,0,0
sigprofilerassignment,SP50611,SBS18,0,0,0
sigprofilerassignment,SP50611,SBS19,0,0,0
sigprofilerassignment,SP50611,SBS2,0,0,0
sigprofilerassignment,SP50611,SBS20,0,0,0
sigprofilerassignment,SP50611,SBS21,0,0,0
sigprofilerassignment,SP50611,SBS22,0,0,0
sigprofilerassignment,SP50611,SBS23,0,0,0
sigprofilerassignment,SP50611,SBS24,0,0,0
sigprofilerassignment,SP50611,SBS25,0,0,0
sigprofilerassignment,SP50611,SBS26,0,0,0
sigprofilerassignment,SP50611,SBS27,0,0,0
sigprofilerassignment,SP50611,SBS28,0,0,0
sigprofilerassignment,SP50611,SBS29,0,0,0
sigprofilerassignment,SP50611,SBS3,0,0,0
sigprofilerassignment,SP50611,SBS30,0,0,0
sigprofilerassignment,SP50611,SBS31,0,0,0
sigprofilerassignment,SP50611,SBS32,0,0,0
sigprofilerassignment,SP50611,SBS33,0,0,0
sigprofilerassignment,SP50611,SBS34,0,0,0
sigprofilerassignment,SP50611,SBS35,0,0,0
sigprofilerassignment,SP50611,SBS36,0,0,0
sigprofilerassignment,SP50611,SBS37,0,0,0
sigprofilerassignment,SP50611,SBS38,0,0,0
sigprofilerassignment,SP50611,SBS39,0.10793199011310015,0.10793199011310015,0
sigprofilerassignment,SP50611,SBS4,0.720189498913939,0.720189498913939,0
sigprofilerassignment,SP50611,SBS40,0,0,0
sigprofilerassignment,SP50611,SBS41,0,0,0
sigprofilerassignment,SP50611,SBS42,0,0,0
sigprofilerassignment,SP50611,SBS43,0,0,0
sigprofilerassignment,SP50611,SBS44,0,0,0
sigprofilerassignment,SP50611,SBS45,0,0,0
sigprofilerassignment,SP50611,SBS46,0,0,0
sigprofilerassignment,SP50611,SBS47,0,0,0
sigprofilerassignment,SP50611,SBS48,0,0,0
sigprofilerassignment,SP50611,SBS49,0,0,0
sigprofilerassignment,SP50611,SBS5,0.16560557261628342,0.16560557261628342,0
sigprofilerassignment,SP50611,SBS50,0,0,0
sigprofilerassignment,SP50611,SBS51,0,0,0
sigprofilerassignment,SP50611,SBS52,0,0,0
sigprofilerassignment,SP50611,SBS53,0,0,0
sigprofilerassignment,SP50611,SBS54,0,0,0
sigprofilerassignment,SP50611,SBS55,0,0,0
sigprofilerassignment,SP50611,SBS56,0,0,0
sigprofilerassignment,SP50611,SBS57,0,0,0
sigprofilerassignment,SP50611,SBS58,0,0,0
sigprofilerassignment,SP50611,SBS59,0,0,0
sigprofilerassignment,SP50611,SBS6,0,0,0
sigprofilerassignment,SP50611,SBS60,0,0,0
sigprofilerassignment,SP50611,SBS7a,0,0,0
sigprofilerassignment,SP50611,SBS7b,0,0,0
sigprofilerassignment,SP50611,SBS7c,0,0,0
sigprofilerassignment,SP50611,SBS7d,0,0,0
sigprofilerassignment,SP50611,SBS8,0,0,0
sigprofilerassignment,SP50611,SBS84,0,0,0
sigprofilerassignment,SP50611,SBS85,0,0,0
sigprofilerassignment,SP50611,SBS9,0,0,0
sigprofilerassignment,SP50713,SBS1,0.012879812139756636,0.012879812139756636,0
sigprofilerassignment,SP50713,SBS10a,0,0,0
sigprofilerassignment,SP50713,SBS10b,0,0,0
sigprofilerassignment,SP50713,SBS11,0,0,0
sigprofilerassignment,SP50713,SBS12,0,0,0
sigprofilerassignment,SP50713,SBS13,0.1894257453924429,0.1894257453924429,0
sigprofilerassignment,SP50713,SBS14,0,0,0
sigprofilerassignment,SP50713,SBS15,0,0,0
sigprofilerassignment,SP50713,SBS16,0,0,0
sigprofilerassignment,SP50713,SBS17a,0,0,0
sigprofilerassignment,SP50713,SBS17b,0,0,0
sigprofilerassignment,SP50713,SBS18,0,0,0
sigprofilerassignment,SP50713,SBS19,0,0,0
sigprofilerassignment,SP50713,SBS2,0.1451647335088593,0.1451647335088593,0
sigprofilerassignment,SP50713,SBS20,0,0,0
sigprofilerassignment,SP50713,SBS21,0,0,0
sigprofilerassignment,SP50713,SBS22,0,0,0
sigprofilerassignment,SP50713,SBS23,0,0,0
sigprofilerassignment,SP50713,SBS24,0,0,0
sigprofilerassignment,SP50713,SBS25,0,0,0
sigprofilerassignment,SP50713,SBS26,0,0,0
sigprofilerassignment,SP50713,SBS27,0,0,0
sigprofilerassignment,SP50713,SBS28,0,0,0
sigprofilerassignment,SP50713,SBS29,0,0,0
sigprofilerassignment,SP50713,SBS3,0,0,0
sigprofilerassignment,SP50713,SBS30,0,0,0
sigprofilerassignment,SP50713,SBS31,0,0,0
sigprofilerassignment,SP50713,SBS32,0,0,0
sigprofilerassignment,SP50713,SBS33,0,0,0
sigprofilerassignment,SP50713,SBS34,0,0,0
sigprofilerassignment,SP50713,SBS35,0,0,0
sigprofilerassignment,SP50713,SBS36,0,0,0
sigprofilerassignment,SP50713,SBS37,0,0,0
sigprofilerassignment,SP50713,SBS38,0,0,0
sigprofilerassignment,SP50713,SBS39,0,0,0
sigprofilerassignment,SP50713,SBS4,0.36134633174411157,0.36134633174411157,0
sigprofilerassignment,SP50713,SBS40,0,0,0
sigprofilerassignment,SP50713,SBS41,0,0,0
sigprofilerassignment,SP50713,SBS42,0,0,0
sigprofilerassignment,SP50713,SBS43,0,0,0
sigprofilerassignment,SP50713,SBS44,0,0,0
sigprofilerassignment,SP50713,SBS45,0,0,0
sigprofilerassignment,SP50713,SBS46,0,0,0
sigprofilerassignment,SP50713,SBS47,0,0,0
sigprofilerassignment,SP50713,SBS48,0,0,0
sigprofilerassignment,SP50713,SBS49,0,0,0
sigprofilerassignment,SP50713,SBS5,0.29118337721482956,0.29118337721482956,0
sigprofilerassignment,SP50713,SBS50,0,0,0
sigprofilerassignment,SP50713,SBS51,0,0,0
sigprofilerassignment,SP50713,SBS52,0,0,0
sigprofilerassignment,SP50713,SBS53,0,0,0
sigprofilerassignment,SP50713,SBS54,0,0,0
sigprofilerassignment,SP50713,SBS55,0,0,0
sigprofilerassignment,SP50713,SBS56,0,0,0
sigprofilerassignment,SP50713,SBS57,0,0,0
sigprofilerassignment,SP50713,SBS58,0,0,0
sigprofilerassignment,SP50713,SBS59,0,0,0
sigprofilerassignment,SP50713,SBS6,0,0,0
sigprofilerassignment,SP50713,SBS60,0,0,0
sigprofilerassignment,SP50713,SBS7a,0,0,0
sigprofilerassignment,SP50713,SBS7b,0,0,0
sigprofilerassignment,SP50713,SBS7c,0,0,0
sigprofilerassignment,SP50713,SBS7d,0,0,0
sigprofilerassignment,SP50713,SBS8,0,0,0
sigprofilerassignment,SP50713,SBS84,0,0,0
sigprofilerassignment,SP50713,SBS85,0,0,0
sigprofilerassignment,SP50713,SBS9,0,0,0
sigprofilerassignment,SP50827,SBS1,0.01962200253990388,0.01962200253990388,0
sigprofilerassignment,SP50827,SBS10a,0,0,0
sigprofilerassignment,SP50827,SBS10b,0,0,0
sigprofilerassignment,SP50827,SBS11,0,0,0
sigprofilerassignment,SP50827,SBS12,0,0,0
sigprofilerassignment,SP50827,SBS13,0,0,0
sigprofilerassignment,SP50827,SBS14,0,0,0
sigprofilerassignment,SP50827,SBS15,0,0,0
sigprofilerassignment,SP50827,SBS16,0,0,0
sigprofilerassignment,SP50827,SBS17a,0,0,0
sigprofilerassignment,SP50827,SBS17b,0,0,0
sigprofilerassignment,SP50827,SBS18,0,0,0
sigprofilerassignment,SP50827,SBS19,0,0,0
sigprofilerassignment,SP50827,SBS2,0,0,0
sigprofilerassignment,SP50827,SBS20,0,0,0
sigprofilerassignment,SP50827,SBS21,0,0,0
sigprofilerassignment,SP50827,SBS22,0,0,0
sigprofilerassignment,SP50827,SBS23,0,0,0
sigprofilerassignment,SP50827,SBS24,0,0,0
sigprofilerassignment,SP50827,SBS25,0,0,0
sigprofilerassignment,SP50827,SBS26,0,0,0
sigprofilerassignment,SP50827,SBS27,0,0,0
sigprofilerassignment,SP50827,SBS28,0,0,0
sigprofilerassignment,SP50827,SBS29,0,0,0
sigprofilerassignment,SP50827,SBS3,0,0,0
sigprofilerassignment,SP50827,SBS30,0,0,0
sigprofilerassignment,SP50827,SBS31,0,0,0
sigprofilerassignment,SP50827,SBS32,0,0,0
sigprofilerassignment,SP50827,SBS33,0,0,0
sigprofilerassignment,SP50827,SBS34,0,0,0
sigprofilerassignment,SP50827,SBS35,0,0,0
sigprofilerassignment,SP50827,SBS36,0,0,0
sigprofilerassignment,SP50827,SBS37,0,0,0
sigprofilerassignment,SP50827,SBS38,0,0,0
sigprofilerassignment,SP50827,SBS39,0,0,0
sigprofilerassignment,SP50827,SBS4,0.5434149256704599,0.5434149256704599,0
sigprofilerassignment,SP50827,SBS40,0.43696307178963617,0.43696307178963617,0
sigprofilerassignment,SP50827,SBS41,0,0,0
sigprofilerassignment,SP50827,SBS42,0,0,0
sigprofilerassignment,SP50827,SBS43,0,0,0
sigprofilerassignment,SP50827,SBS44,0,0,0
sigprofilerassignment,SP50827,SBS45,0,0,0
sigprofilerassignment,SP50827,SBS46,0,0,0
sigprofilerassignment,SP50827,SBS47,0,0,0
sigprofilerassignment,SP50827,SBS48,0,0,0
sigprofilerassignment,SP50827,SBS49,0,0,0
sigprofilerassignment,SP50827,SBS5,0,0,0
sigprofilerassignment,SP50827,SBS50,0,0,0
sigprofilerassignment,SP50827,SBS51,0,0,0
sigprofilerassignment,SP50827,SBS52,0,0,0
sigprofilerassignment,SP50827,SBS53,0,0,0
sigprofilerassignment,SP50827,SBS54,0,0,0
sigprofilerassignment,SP50827,SBS55,0,0,0
sigprofilerassignment,SP50827,SBS56,0,0,0
sigprofilerassignment,SP50827,SBS57,0,0,0
sigprofilerassignment,SP50827,SBS58,0,0,0
sigprofilerassignment,SP50827,SBS59,0,0,0
sigprofilerassignment,SP50827,SBS6,0,0,0
sigprofilerassignment,SP50827,SBS60,0,0,0
sigprofilerassignment,SP50827,SBS7a,0,0,0
sigprofilerassignment,SP50827,SBS7b,0,0,0
sigprofilerassignment,SP50827,SBS7c,0,0,0
sigprofilerassignment,SP50827,SBS7d,0,0,0
sigprofilerassignment,SP50827,SBS8,0,0,0
sigprofilerassignment,SP50827,SBS84,0,0,0
sigprofilerassignment,SP50827,SBS85,0,0,0
sigprofilerassignment,SP50827,SBS9,0,0,0
sigprofilerassignment,SP51037,SBS1,0.21286083079089416,0.21286083079089416,0
sigprofilerassignment,SP51037,SBS10a,0,0,0
sigprofilerassignment,SP51037,SBS10b,0,0,0
sigprofilerassignment,SP51037,SBS11,0,0,0
sigprofilerassignment,SP51037,SBS12,0,0,0
sigprofilerassignment,SP51037,SBS13,0,0,0
sigprofilerassignment,SP51037,SBS14,0,0,0
sigprofilerassignment,SP51037,SBS15,0,0,0
sigprofilerassignment,SP51037,SBS16,0,0,0
sigprofilerassignment,SP51037,SBS17a,0,0,0
sigprofilerassignment,SP51037,SBS17b,0,0,0
sigprofilerassignment,SP51037,SBS18,0,0,0
sigprofilerassignment,SP51037,SBS19,0,0,0
sigprofilerassignment,SP51037,SBS2,0,0,0
sigprofilerassignment,SP51037,SBS20,0,0,0
sigprofilerassignment,SP51037,SBS21,0,0,0
sigprofilerassignment,SP51037,SBS22,0,0,0
sigprofilerassignment,SP51037,SBS23,0,0,0
sigprofilerassignment,SP51037,SBS24,0,0,0
sigprofilerassignment,SP51037,SBS25,0,0,0
sigprofilerassignment,SP51037,SBS26,0,0,0
sigprofilerassignment,SP51037,SBS27,0,0,0
sigprofilerassignment,SP51037,SBS28,0,0,0
sigprofilerassignment,SP51037,SBS29,0,0,0
sigprofilerassignment,SP51037,SBS3,0,0,0
sigprofilerassignment,SP51037,SBS30,0,0,0
sigprofilerassignment,SP51037,SBS31,0,0,0
sigprofilerassignment,SP51037,SBS32,0,0,0
sigprofilerassignment,SP51037,SBS33,0,0,0
sigprofilerassignment,SP51037,SBS34,0,0,0
sigprofilerassignment,SP51037,SBS35,0,0,0
sigprofilerassignment,SP51037,SBS36,0,0,0
sigprofilerassignment,SP51037,SBS37,0,0,0
sigprofilerassignment,SP51037,SBS38,0,0,0
sigprofilerassignment,SP51037,SBS39,0,0,0
sigprofilerassignment,SP51037,SBS4,0,0,0
sigprofilerassignment,SP51037,SBS40,0.5458812485332082,0.5458812485332082,0
sigprofilerassignment,SP51037,SBS41,0,0,0
sigprofilerassignment,SP51037,SBS42,0,0,0
sigprofilerassignment,SP51037,SBS43,0,0,0
sigprofilerassignment,SP51037,SBS44,0,0,0
sigprofilerassignment,SP51037,SBS45,0,0,0
sigprofilerassignment,SP51037,SBS46,0,0,0
sigprofilerassignment,SP51037,SBS47,0,0,0
sigprofilerassignment,SP51037,SBS48,0,0,0
sigprofilerassignment,SP51037,SBS49,0,0,0
sigprofilerassignment,SP51037,SBS5,0.24125792067589769,0.24125792067589769,0
sigprofilerassignment,SP51037,SBS50,0,0,0
sigprofilerassignment,SP51037,SBS51,0,0,0
sigprofilerassignment,SP51037,SBS52,0,0,0
sigprofilerassignment,SP51037,SBS53,0,0,0
sigprofilerassignment,SP51037,SBS54,0,0,0
sigprofilerassignment,SP51037,SBS55,0,0,0
sigprofilerassignment,SP51037,SBS56,0,0,0
sigprofilerassignment,SP51037,SBS57,0,0,0
sigprofilerassignment,SP51037,SBS58,0,0,0
sigprofilerassignment,SP51037,SBS59,0,0,0
sigprofilerassignment,SP51037,SBS6,0,0,0
sigprofilerassignment,SP51037,SBS60,0,0,0
sigprofilerassignment,SP51037,SBS7a,0,0,0
sigprofilerassignment,SP51037,SBS7b,0,0,0
sigprofilerassignment,SP51037,SBS7c,0,0,0
sigprofilerassignment,SP51037,SBS7d,0,0,0
sigprofilerassignment,SP51037,SBS8,0,0,0
sigprofilerassignment,SP51037,SBS84,0,0,0
sigprofilerassignment,SP51037,SBS85,0,0,0
sigprofilerassignment,SP51037,SBS9,0,0,0
sigprofilerassignment,SP51446,SBS1,0.12470925031311504,0.12470925031311504,0
sigprofilerassignment,SP51446,SBS10a,0,0,0
sigprofilerassignment,SP51446,SBS10b,0,0,0
sigprofilerassignment,SP51446,SBS11,0,0,0
sigprofilerassignment,SP51446,SBS12,0,0,0
sigprofilerassignment,SP51446,SBS13,0.032563964931114686,0.032563964931114686,0
sigprofilerassignment,SP51446,SBS14,0,0,0
sigprofilerassignment,SP51446,SBS15,0,0,0
sigprofilerassignment,SP51446,SBS16,0,0,0
sigprofilerassignment,SP51446,SBS17a,0,0,0
sigprofilerassignment,SP51446,SBS17b,0,0,0
sigprofilerassignment,SP51446,SBS18,0,0,0
sigprofilerassignment,SP51446,SBS19,0,0,0
sigprofilerassignment,SP51446,SBS2,0.0701377706208624,0.0701377706208624,0
sigprofilerassignment,SP51446,SBS20,0,0,0
sigprofilerassignment,SP51446,SBS21,0,0,0
sigprofilerassignment,SP51446,SBS22,0,0,0
sigprofilerassignment,SP51446,SBS23,0,0,0
sigprofilerassignment,SP51446,SBS24,0,0,0
sigprofilerassignment,SP51446,SBS25,0,0,0
sigprofilerassignment,SP51446,SBS26,0,0,0
sigprofilerassignment,SP51446,SBS27,0,0,0
sigprofilerassignment,SP51446,SBS28,0,0,0
sigprofilerassignment,SP51446,SBS29,0,0,0
sigprofilerassignment,SP51446,SBS3,0,0,0
sigprofilerassignment,SP51446,SBS30,0,0,0
sigprofilerassignment,SP51446,SBS31,0,0,0
sigprofilerassignment,SP51446,SBS32,0,0,0
sigprofilerassignment,SP51446,SBS33,0,0,0
sigprofilerassignment,SP51446,SBS34,0,0,0
sigprofilerassignment,SP51446,SBS35,0,0,0
sigprofilerassignment,SP51446,SBS36,0,0,0
sigprofilerassignment,SP51446,SBS37,0,0,0
sigprofilerassignment,SP51446,SBS38,0,0,0
sigprofilerassignment,SP51446,SBS39,0,0,0
sigprofilerassignment,SP51446,SBS4,0,0,0
sigprofilerassignment,SP51446,SBS40,0,0,0
sigprofilerassignment,SP51446,SBS41,0,0,0
sigprofilerassignment,SP51446,SBS42,0,0,0
sigprofilerassignment,SP51446,SBS43,0,0,0
sigprofilerassignment,SP51446,SBS44,0,0,0
sigprofilerassignment,SP51446,SBS45,0,0,0
sigprofilerassignment,SP51446,SBS46,0,0,0
sigprofilerassignment,SP51446,SBS47,0,0,0
sigprofilerassignment,SP51446,SBS48,0,0,0
sigprofilerassignment,SP51446,SBS49,0,0,0
sigprofilerassignment,SP51446,SBS5,0.5306852746466273,0.5306852746466273,0
sigprofilerassignment,SP51446,SBS50,0,0,0
sigprofilerassignment,SP51446,SBS51,0,0,0
sigprofilerassignment,SP51446,SBS52,0,0,0
sigprofilerassignment,SP51446,SBS53,0,0,0
sigprofilerassignment,SP51446,SBS54,0,0,0
